utc_ts,game,viewers
2025-06-21T19:32:21,Lost Ark,3887
2025-06-21T19:32:21,Talk Shows & Podcasts,3871
2025-06-21T19:32:21,Broken Arrow,3793
2025-06-21T19:32:32,Counter-Strike,635460
2025-06-21T19:32:32,Just Chatting,607389
2025-06-21T19:32:32,VALORANT,313673
2025-06-21T19:32:32,IRL,114613
2025-06-21T19:32:32,Grand Theft Auto V,110410
2025-06-21T19:32:32,League of Legends,104080
2025-06-21T19:32:32,Call of Duty: Warzone,69440
2025-06-21T19:32:32,Path of Exile,60551
2025-06-21T19:32:32,Fortnite,59579
2025-06-21T19:32:32,The Blood of Dawnwalker,49333
2025-06-21T19:32:32,Dota 2,43996
2025-06-21T19:32:32,Marvel Rivals,35317
2025-06-21T19:32:32,Minecraft,38240
2025-06-21T19:32:32,Overwatch 2,36868
2025-06-21T19:32:32,PEAK,34544
2025-06-21T19:32:32,World of Warcraft,34292
2025-06-21T19:32:32,Special Events,31154
2025-06-21T19:32:32,Dead by Daylight,30980
2025-06-21T19:32:32,Borderlands 4,27136
2025-06-21T19:32:32,REMATCH,25233
2025-06-21T19:32:32,EA Sports FC 25,24558
2025-06-21T19:32:32,DJs,22663
2025-06-21T19:32:32,World of Tanks,22223
2025-06-21T19:32:32,Hearthstone,20426
2025-06-21T19:32:32,Clash Royale,17295
2025-06-21T19:32:32,Virtual Casino,16633
2025-06-21T19:32:32,SCUM,16155
2025-06-21T19:32:32,Tom Clancy's Rainbow Six Siege X,15843
2025-06-21T19:32:32,Mario Kart World,15406
2025-06-21T19:32:32,Dune: Awakening,15189
2025-06-21T19:32:32,Elden Ring: Nightreign,14868
2025-06-21T19:32:32,Fall Guys,14515
2025-06-21T19:32:32,PUBG: BATTLEGROUNDS,14443
2025-06-21T19:32:32,Hunt: Showdown 1896,13397
2025-06-21T19:32:32,Shadowverse: Worlds Beyond,13213
2025-06-21T19:32:32,Tibia,13221
2025-06-21T19:32:32,Brawl Stars,12962
2025-06-21T19:32:32,Rust,12596
2025-06-21T19:32:32,Apex Legends,12486
2025-06-21T19:32:32,ROBLOX,12268
2025-06-21T19:32:32,Magic: The Gathering,12027
2025-06-21T19:32:32,Sports,11689
2025-06-21T19:32:32,Sea of Thieves,11138
2025-06-21T19:32:32,Chrono Odyssey,10945
2025-06-21T19:32:32,Music,10640
2025-06-21T19:32:32,Old School RuneScape,10136
2025-06-21T19:32:32,Escape from Tarkov,10014
2025-06-21T19:32:32,Grand Theft Auto IV,9967
2025-06-21T19:32:32,Genshin Impact,9760
2025-06-21T19:32:32,Art,9689
2025-06-21T19:32:32,ASMR,8682
2025-06-21T19:32:32,Clair Obscur: Expedition 33,8635
2025-06-21T19:32:32,Garena Free Fire,8491
2025-06-21T19:32:32,Street Fighter 6,8074
2025-06-21T19:32:32,Slots,8029
2025-06-21T19:32:32,Relic Guardian,7886
2025-06-21T19:32:32,GODDESS OF VICTORY: NIKKE,7808
2025-06-21T19:32:32,HELLDIVERS 2,7671
2025-06-21T19:32:32,Teamfight Tactics,7599
2025-06-21T19:32:32,Star Citizen,7196
2025-06-21T19:32:32,Retro,6875
2025-06-21T19:32:32,ELDEN RING,6806
2025-06-21T19:32:32,Death Stranding: Director's Cut,6784
2025-06-21T19:32:32,DayZ,6271
2025-06-21T19:32:32,Destiny 2,6150
2025-06-21T19:32:32,Call of Duty,6071
2025-06-21T19:32:32,Gartic Phone,6073
2025-06-21T19:32:32,Parcel Simulator,6043
2025-06-21T19:32:32,NBA 2K25,5779
2025-06-21T19:32:32,Chess,5968
2025-06-21T19:32:32,Heroes of Might and Magic III: The Restoration of Erathia,5923
2025-06-21T19:32:32,R.E.P.O.,5763
2025-06-21T19:32:32,Mobile Legends: Bang Bang,5751
2025-06-21T19:32:32,Trackmania,5632
2025-06-21T19:32:32,Red Dead Redemption 2,5480
2025-06-21T19:32:32,Rocket League,5391
2025-06-21T19:32:32,Call of Duty: Black Ops 6,5400
2025-06-21T19:32:32,iRacing,5368
2025-06-21T19:32:32,Albion Online,5280
2025-06-21T19:32:32,Lies of P,5255
2025-06-21T19:32:32,Always On,5146
2025-06-21T19:32:32,Slime Rancher,4997
2025-06-21T19:32:32,FINAL FANTASY XIV ONLINE,4986
2025-06-21T19:32:32,"Animals, Aquariums, and Zoos",4941
2025-06-21T19:32:32,Pokémon Scarlet/Violet,4889
2025-06-21T19:32:32,StarCraft II,4909
2025-06-21T19:32:32,ARK: Survival Ascended,4799
2025-06-21T19:32:32,Etheria: Restart,4763
2025-06-21T19:32:32,Garry's Mod,4740
2025-06-21T19:32:32,Arena Breakout: Infinite,4459
2025-06-21T19:32:32,Black Desert,4426
2025-06-21T19:32:32,"Pools, Hot Tubs, and Beaches",4394
2025-06-21T19:32:32,Age of Empires II,4356
2025-06-21T19:32:32,Still Wakes the Deep,4334
2025-06-21T19:32:32,Stellar Blade,4123
2025-06-21T19:32:32,Crypto,4004
2025-06-21T19:32:32,RAIDOU Remastered: The Mystery of the Soulless Army,3996
2025-06-21T19:32:32,Lost Ark,3891
2025-06-21T19:32:32,Talk Shows & Podcasts,3871
2025-06-21T19:32:32,Broken Arrow,3808
2025-06-21T19:32:42,Counter-Strike,635460
2025-06-21T19:32:42,Just Chatting,607389
2025-06-21T19:32:42,VALORANT,313673
2025-06-21T19:32:42,IRL,114613
2025-06-21T19:32:42,Grand Theft Auto V,110410
2025-06-21T19:32:42,League of Legends,104080
2025-06-21T19:32:42,Call of Duty: Warzone,69440
2025-06-21T19:32:42,Path of Exile,60551
2025-06-21T19:32:42,Fortnite,59579
2025-06-21T19:32:42,The Blood of Dawnwalker,49333
2025-06-21T19:32:42,Dota 2,43996
2025-06-21T19:32:42,Minecraft,38240
2025-06-21T19:32:42,Overwatch 2,36868
2025-06-21T19:32:42,Marvel Rivals,35317
2025-06-21T19:32:42,PEAK,34544
2025-06-21T19:32:42,World of Warcraft,34292
2025-06-21T19:32:42,Special Events,31154
2025-06-21T19:32:42,Dead by Daylight,30980
2025-06-21T19:32:42,Borderlands 4,27136
2025-06-21T19:32:42,REMATCH,25233
2025-06-21T19:32:42,EA Sports FC 25,24558
2025-06-21T19:32:42,DJs,22663
2025-06-21T19:32:42,World of Tanks,22223
2025-06-21T19:32:42,Hearthstone,20426
2025-06-21T19:32:42,Clash Royale,17295
2025-06-21T19:32:42,Virtual Casino,16633
2025-06-21T19:32:42,SCUM,16155
2025-06-21T19:32:42,Tom Clancy's Rainbow Six Siege X,15843
2025-06-21T19:32:42,Mario Kart World,15406
2025-06-21T19:32:42,Dune: Awakening,15189
2025-06-21T19:32:42,Elden Ring: Nightreign,14868
2025-06-21T19:32:42,Fall Guys,14515
2025-06-21T19:32:42,PUBG: BATTLEGROUNDS,14443
2025-06-21T19:32:42,Hunt: Showdown 1896,13397
2025-06-21T19:32:42,Tibia,13221
2025-06-21T19:32:42,Shadowverse: Worlds Beyond,13213
2025-06-21T19:32:42,Brawl Stars,12962
2025-06-21T19:32:42,Rust,12596
2025-06-21T19:32:42,Apex Legends,12486
2025-06-21T19:32:42,ROBLOX,12268
2025-06-21T19:32:42,Magic: The Gathering,12027
2025-06-21T19:32:42,Sports,11689
2025-06-21T19:32:42,Sea of Thieves,11138
2025-06-21T19:32:42,Chrono Odyssey,10945
2025-06-21T19:32:42,Music,10640
2025-06-21T19:32:42,Old School RuneScape,10136
2025-06-21T19:32:42,Escape from Tarkov,10014
2025-06-21T19:32:42,Grand Theft Auto IV,9967
2025-06-21T19:32:42,Genshin Impact,9760
2025-06-21T19:32:42,Art,9689
2025-06-21T19:32:42,ASMR,8682
2025-06-21T19:32:42,Clair Obscur: Expedition 33,8635
2025-06-21T19:32:42,Garena Free Fire,8491
2025-06-21T19:32:42,Street Fighter 6,8074
2025-06-21T19:32:42,Slots,8029
2025-06-21T19:32:42,Relic Guardian,7886
2025-06-21T19:32:42,GODDESS OF VICTORY: NIKKE,7808
2025-06-21T19:32:42,HELLDIVERS 2,7671
2025-06-21T19:32:42,Teamfight Tactics,7599
2025-06-21T19:32:42,Star Citizen,7196
2025-06-21T19:32:42,Retro,6875
2025-06-21T19:32:42,ELDEN RING,6806
2025-06-21T19:32:42,Death Stranding: Director's Cut,6784
2025-06-21T19:32:42,DayZ,6271
2025-06-21T19:32:42,Destiny 2,6150
2025-06-21T19:32:42,Gartic Phone,6073
2025-06-21T19:32:42,Call of Duty,6071
2025-06-21T19:32:42,Parcel Simulator,6043
2025-06-21T19:32:42,Chess,5968
2025-06-21T19:32:42,Heroes of Might and Magic III: The Restoration of Erathia,5923
2025-06-21T19:32:42,NBA 2K25,5779
2025-06-21T19:32:42,R.E.P.O.,5763
2025-06-21T19:32:42,Mobile Legends: Bang Bang,5751
2025-06-21T19:32:42,Trackmania,5632
2025-06-21T19:32:42,Red Dead Redemption 2,5480
2025-06-21T19:32:42,Call of Duty: Black Ops 6,5400
2025-06-21T19:32:42,Rocket League,5391
2025-06-21T19:32:42,iRacing,5368
2025-06-21T19:32:42,Albion Online,5280
2025-06-21T19:32:42,Lies of P,5255
2025-06-21T19:32:42,Always On,5146
2025-06-21T19:32:42,Slime Rancher,4997
2025-06-21T19:32:42,FINAL FANTASY XIV ONLINE,4986
2025-06-21T19:32:42,"Animals, Aquariums, and Zoos",4941
2025-06-21T19:32:42,StarCraft II,4909
2025-06-21T19:32:42,Pokémon Scarlet/Violet,4889
2025-06-21T19:32:42,ARK: Survival Ascended,4799
2025-06-21T19:32:42,Etheria: Restart,4763
2025-06-21T19:32:42,Garry's Mod,4740
2025-06-21T19:32:42,Arena Breakout: Infinite,4459
2025-06-21T19:32:42,Black Desert,4426
2025-06-21T19:32:42,"Pools, Hot Tubs, and Beaches",4394
2025-06-21T19:32:42,Age of Empires II,4356
2025-06-21T19:32:42,Still Wakes the Deep,4334
2025-06-21T19:32:42,Stellar Blade,4123
2025-06-21T19:32:42,Crypto,4004
2025-06-21T19:32:42,RAIDOU Remastered: The Mystery of the Soulless Army,3996
2025-06-21T19:32:42,Lost Ark,3891
2025-06-21T19:32:42,Talk Shows & Podcasts,3871
2025-06-21T19:32:42,Broken Arrow,3808
2025-06-21T19:32:52,Counter-Strike,641057
2025-06-21T19:32:52,Just Chatting,611257
2025-06-21T19:32:52,VALORANT,314094
2025-06-21T19:32:52,IRL,115406
2025-06-21T19:32:52,Grand Theft Auto V,110377
2025-06-21T19:32:52,League of Legends,103966
2025-06-21T19:32:52,Call of Duty: Warzone,69776
2025-06-21T19:32:52,Path of Exile,59954
2025-06-21T19:32:52,Fortnite,59335
2025-06-21T19:32:52,The Blood of Dawnwalker,49227
2025-06-21T19:32:52,Dota 2,44876
2025-06-21T19:32:52,Minecraft,38052
2025-06-21T19:32:52,Overwatch 2,37063
2025-06-21T19:32:52,Marvel Rivals,35504
2025-06-21T19:32:52,PEAK,34437
2025-06-21T19:32:52,World of Warcraft,34328
2025-06-21T19:32:52,Special Events,31268
2025-06-21T19:32:52,Dead by Daylight,31082
2025-06-21T19:32:52,Borderlands 4,27135
2025-06-21T19:32:52,REMATCH,25247
2025-06-21T19:32:52,EA Sports FC 25,24721
2025-06-21T19:32:52,DJs,22518
2025-06-21T19:32:52,World of Tanks,22298
2025-06-21T19:32:52,Hearthstone,20290
2025-06-21T19:32:52,Clash Royale,17264
2025-06-21T19:32:52,Virtual Casino,16767
2025-06-21T19:32:52,SCUM,16090
2025-06-21T19:32:52,Tom Clancy's Rainbow Six Siege X,15867
2025-06-21T19:32:52,Mario Kart World,15368
2025-06-21T19:32:52,Dune: Awakening,15503
2025-06-21T19:32:52,Elden Ring: Nightreign,15803
2025-06-21T19:32:52,Fall Guys,14516
2025-06-21T19:32:52,PUBG: BATTLEGROUNDS,14518
2025-06-21T19:32:52,Hunt: Showdown 1896,12961
2025-06-21T19:32:52,Tibia,13273
2025-06-21T19:32:52,Shadowverse: Worlds Beyond,13194
2025-06-21T19:32:52,Brawl Stars,12900
2025-06-21T19:32:52,Rust,12349
2025-06-21T19:32:52,Apex Legends,12600
2025-06-21T19:32:52,ROBLOX,12386
2025-06-21T19:32:52,Magic: The Gathering,12082
2025-06-21T19:32:52,Sports,11776
2025-06-21T19:32:52,Sea of Thieves,11176
2025-06-21T19:32:52,Chrono Odyssey,11068
2025-06-21T19:32:52,Music,10500
2025-06-21T19:32:52,Old School RuneScape,10190
2025-06-21T19:32:52,Escape from Tarkov,9971
2025-06-21T19:32:52,Grand Theft Auto IV,9966
2025-06-21T19:32:52,Genshin Impact,9648
2025-06-21T19:32:52,Art,9697
2025-06-21T19:32:52,ASMR,8742
2025-06-21T19:32:52,Clair Obscur: Expedition 33,8637
2025-06-21T19:32:52,Garena Free Fire,8487
2025-06-21T19:32:52,Street Fighter 6,8140
2025-06-21T19:32:52,Slots,8219
2025-06-21T19:32:52,Relic Guardian,7225
2025-06-21T19:32:52,GODDESS OF VICTORY: NIKKE,7803
2025-06-21T19:32:52,HELLDIVERS 2,7664
2025-06-21T19:32:52,Teamfight Tactics,7468
2025-06-21T19:32:52,Star Citizen,7154
2025-06-21T19:32:52,Retro,6877
2025-06-21T19:32:52,ELDEN RING,6808
2025-06-21T19:32:52,Death Stranding: Director's Cut,6670
2025-06-21T19:32:52,DayZ,6311
2025-06-21T19:32:52,Destiny 2,6174
2025-06-21T19:32:52,Gartic Phone,6153
2025-06-21T19:32:52,Call of Duty,6090
2025-06-21T19:32:52,Parcel Simulator,6020
2025-06-21T19:32:52,Chess,5928
2025-06-21T19:32:52,Heroes of Might and Magic III: The Restoration of Erathia,5929
2025-06-21T19:32:52,NBA 2K25,5826
2025-06-21T19:32:52,R.E.P.O.,5826
2025-06-21T19:32:52,Mobile Legends: Bang Bang,5750
2025-06-21T19:32:52,Trackmania,5677
2025-06-21T19:32:52,Red Dead Redemption 2,5522
2025-06-21T19:32:52,Call of Duty: Black Ops 6,5411
2025-06-21T19:32:52,Rocket League,5466
2025-06-21T19:32:52,iRacing,5423
2025-06-21T19:32:52,Albion Online,5338
2025-06-21T19:32:52,Lies of P,5269
2025-06-21T19:32:52,Always On,5131
2025-06-21T19:32:52,Slime Rancher,4996
2025-06-21T19:32:52,FINAL FANTASY XIV ONLINE,4991
2025-06-21T19:32:52,"Animals, Aquariums, and Zoos",4950
2025-06-21T19:32:52,StarCraft II,4896
2025-06-21T19:32:52,Pokémon Scarlet/Violet,4931
2025-06-21T19:32:52,ARK: Survival Ascended,4886
2025-06-21T19:32:52,Etheria: Restart,4771
2025-06-21T19:32:52,Garry's Mod,4719
2025-06-21T19:32:52,Arena Breakout: Infinite,4456
2025-06-21T19:32:52,Black Desert,4402
2025-06-21T19:32:52,"Pools, Hot Tubs, and Beaches",4596
2025-06-21T19:32:52,Age of Empires II,4363
2025-06-21T19:32:52,Still Wakes the Deep,4387
2025-06-21T19:32:52,Stellar Blade,4167
2025-06-21T19:32:52,Crypto,4036
2025-06-21T19:32:52,RAIDOU Remastered: The Mystery of the Soulless Army,4948
2025-06-21T19:32:52,Lost Ark,3930
2025-06-21T19:32:52,Talk Shows & Podcasts,3837
2025-06-21T19:32:52,Broken Arrow,3835
2025-06-21T19:33:02,Counter-Strike,641057
2025-06-21T19:33:02,Just Chatting,611257
2025-06-21T19:33:02,VALORANT,314094
2025-06-21T19:33:02,IRL,115406
2025-06-21T19:33:02,Grand Theft Auto V,110377
2025-06-21T19:33:02,League of Legends,103966
2025-06-21T19:33:02,Call of Duty: Warzone,69776
2025-06-21T19:33:02,Path of Exile,59954
2025-06-21T19:33:02,Fortnite,59335
2025-06-21T19:33:02,The Blood of Dawnwalker,49227
2025-06-21T19:33:02,Dota 2,44876
2025-06-21T19:33:02,Marvel Rivals,35504
2025-06-21T19:33:02,Minecraft,38052
2025-06-21T19:33:02,Overwatch 2,37063
2025-06-21T19:33:02,PEAK,34437
2025-06-21T19:33:02,World of Warcraft,34328
2025-06-21T19:33:02,Special Events,31268
2025-06-21T19:33:02,Dead by Daylight,31082
2025-06-21T19:33:02,Borderlands 4,27135
2025-06-21T19:33:02,REMATCH,25247
2025-06-21T19:33:02,EA Sports FC 25,24721
2025-06-21T19:33:02,DJs,22518
2025-06-21T19:33:02,World of Tanks,22298
2025-06-21T19:33:02,Hearthstone,20290
2025-06-21T19:33:02,Clash Royale,17264
2025-06-21T19:33:02,Virtual Casino,16767
2025-06-21T19:33:02,SCUM,16090
2025-06-21T19:33:02,Tom Clancy's Rainbow Six Siege X,15867
2025-06-21T19:33:02,Mario Kart World,15368
2025-06-21T19:33:02,Dune: Awakening,15503
2025-06-21T19:33:02,Elden Ring: Nightreign,15803
2025-06-21T19:33:02,Fall Guys,14516
2025-06-21T19:33:02,PUBG: BATTLEGROUNDS,14518
2025-06-21T19:33:02,Hunt: Showdown 1896,12961
2025-06-21T19:33:02,Shadowverse: Worlds Beyond,13194
2025-06-21T19:33:02,Tibia,13273
2025-06-21T19:33:02,Brawl Stars,12900
2025-06-21T19:33:02,Rust,12349
2025-06-21T19:33:02,Apex Legends,12600
2025-06-21T19:33:02,ROBLOX,12386
2025-06-21T19:33:02,Magic: The Gathering,12082
2025-06-21T19:33:02,Sports,11776
2025-06-21T19:33:02,Sea of Thieves,11176
2025-06-21T19:33:02,Chrono Odyssey,11068
2025-06-21T19:33:02,Music,10500
2025-06-21T19:33:02,Old School RuneScape,10190
2025-06-21T19:33:02,Escape from Tarkov,9971
2025-06-21T19:33:02,Grand Theft Auto IV,9966
2025-06-21T19:33:02,Genshin Impact,9648
2025-06-21T19:33:02,Art,9697
2025-06-21T19:33:02,ASMR,8742
2025-06-21T19:33:02,Clair Obscur: Expedition 33,8637
2025-06-21T19:33:02,Garena Free Fire,8487
2025-06-21T19:33:02,Street Fighter 6,8140
2025-06-21T19:33:02,Slots,8219
2025-06-21T19:33:02,Relic Guardian,7225
2025-06-21T19:33:02,GODDESS OF VICTORY: NIKKE,7803
2025-06-21T19:33:02,HELLDIVERS 2,7664
2025-06-21T19:33:02,Teamfight Tactics,7468
2025-06-21T19:33:02,Star Citizen,7154
2025-06-21T19:33:02,Retro,6877
2025-06-21T19:33:02,ELDEN RING,6808
2025-06-21T19:33:02,Death Stranding: Director's Cut,6670
2025-06-21T19:33:02,DayZ,6311
2025-06-21T19:33:02,Destiny 2,6174
2025-06-21T19:33:02,Call of Duty,6090
2025-06-21T19:33:02,Gartic Phone,6153
2025-06-21T19:33:02,Parcel Simulator,6020
2025-06-21T19:33:02,NBA 2K25,5826
2025-06-21T19:33:02,Chess,5928
2025-06-21T19:33:02,Heroes of Might and Magic III: The Restoration of Erathia,5929
2025-06-21T19:33:02,R.E.P.O.,5826
2025-06-21T19:33:02,Mobile Legends: Bang Bang,5750
2025-06-21T19:33:02,Trackmania,5677
2025-06-21T19:33:02,Red Dead Redemption 2,5522
2025-06-21T19:33:02,Rocket League,5466
2025-06-21T19:33:02,Call of Duty: Black Ops 6,5411
2025-06-21T19:33:02,iRacing,5423
2025-06-21T19:33:02,Albion Online,5338
2025-06-21T19:33:02,Lies of P,5269
2025-06-21T19:33:02,Always On,5131
2025-06-21T19:33:02,Slime Rancher,4996
2025-06-21T19:33:02,FINAL FANTASY XIV ONLINE,4991
2025-06-21T19:33:02,"Animals, Aquariums, and Zoos",4950
2025-06-21T19:33:02,Pokémon Scarlet/Violet,4931
2025-06-21T19:33:02,StarCraft II,4896
2025-06-21T19:33:02,ARK: Survival Ascended,4886
2025-06-21T19:33:02,Etheria: Restart,4771
2025-06-21T19:33:02,Garry's Mod,4719
2025-06-21T19:33:02,Arena Breakout: Infinite,4456
2025-06-21T19:33:02,Black Desert,4402
2025-06-21T19:33:02,"Pools, Hot Tubs, and Beaches",4596
2025-06-21T19:33:02,Age of Empires II,4363
2025-06-21T19:33:02,Still Wakes the Deep,4387
2025-06-21T19:33:02,Stellar Blade,4167
2025-06-21T19:33:02,Crypto,4036
2025-06-21T19:33:02,RAIDOU Remastered: The Mystery of the Soulless Army,4948
2025-06-21T19:33:02,Lost Ark,3930
2025-06-21T19:33:02,Talk Shows & Podcasts,3837
2025-06-21T19:33:02,Broken Arrow,3835
2025-06-21T19:33:12,Counter-Strike,641036
2025-06-21T19:33:12,Just Chatting,611127
2025-06-21T19:33:12,VALORANT,313977
2025-06-21T19:33:12,IRL,115389
2025-06-21T19:33:12,Grand Theft Auto V,109724
2025-06-21T19:33:12,League of Legends,103958
2025-06-21T19:33:12,Call of Duty: Warzone,69289
2025-06-21T19:33:12,Path of Exile,59953
2025-06-21T19:33:12,Fortnite,59276
2025-06-21T19:33:12,The Blood of Dawnwalker,49227
2025-06-21T19:33:12,Dota 2,44871
2025-06-21T19:33:12,Marvel Rivals,35493
2025-06-21T19:33:12,Minecraft,37985
2025-06-21T19:33:12,Overwatch 2,37051
2025-06-21T19:33:12,PEAK,34432
2025-06-21T19:33:12,World of Warcraft,34325
2025-06-21T19:33:12,Special Events,31268
2025-06-21T19:33:12,Dead by Daylight,31040
2025-06-21T19:33:12,Borderlands 4,27135
2025-06-21T19:33:12,REMATCH,25227
2025-06-21T19:33:12,EA Sports FC 25,24711
2025-06-21T19:33:12,DJs,22518
2025-06-21T19:33:12,World of Tanks,22298
2025-06-21T19:33:12,Hearthstone,20289
2025-06-21T19:33:12,Clash Royale,17265
2025-06-21T19:33:12,Virtual Casino,16767
2025-06-21T19:33:12,SCUM,16090
2025-06-21T19:33:12,Tom Clancy's Rainbow Six Siege X,15853
2025-06-21T19:33:12,Mario Kart World,15368
2025-06-21T19:33:12,Dune: Awakening,15497
2025-06-21T19:33:12,Elden Ring: Nightreign,15800
2025-06-21T19:33:12,Fall Guys,14516
2025-06-21T19:33:12,PUBG: BATTLEGROUNDS,14513
2025-06-21T19:33:12,Hunt: Showdown 1896,12960
2025-06-21T19:33:12,Shadowverse: Worlds Beyond,13119
2025-06-21T19:33:12,Tibia,13273
2025-06-21T19:33:12,Brawl Stars,12898
2025-06-21T19:33:12,Rust,12348
2025-06-21T19:33:12,Apex Legends,12593
2025-06-21T19:33:12,ROBLOX,12342
2025-06-21T19:33:12,Magic: The Gathering,12081
2025-06-21T19:33:12,Sports,11777
2025-06-21T19:33:12,Sea of Thieves,11176
2025-06-21T19:33:12,Chrono Odyssey,11068
2025-06-21T19:33:12,Music,10492
2025-06-21T19:33:12,Old School RuneScape,10190
2025-06-21T19:33:12,Escape from Tarkov,9963
2025-06-21T19:33:12,Grand Theft Auto IV,9966
2025-06-21T19:33:12,Genshin Impact,9646
2025-06-21T19:33:12,Art,9691
2025-06-21T19:33:12,ASMR,8425
2025-06-21T19:33:12,Clair Obscur: Expedition 33,8628
2025-06-21T19:33:12,Garena Free Fire,8486
2025-06-21T19:33:12,Street Fighter 6,8140
2025-06-21T19:33:12,Slots,8176
2025-06-21T19:33:12,Relic Guardian,7225
2025-06-21T19:33:12,GODDESS OF VICTORY: NIKKE,7803
2025-06-21T19:33:12,HELLDIVERS 2,7663
2025-06-21T19:33:12,Teamfight Tactics,7462
2025-06-21T19:33:12,Star Citizen,7153
2025-06-21T19:33:12,Retro,6874
2025-06-21T19:33:12,ELDEN RING,6805
2025-06-21T19:33:12,Death Stranding: Director's Cut,6670
2025-06-21T19:33:12,DayZ,6310
2025-06-21T19:33:12,Destiny 2,6174
2025-06-21T19:33:12,Call of Duty,6059
2025-06-21T19:33:12,Gartic Phone,6153
2025-06-21T19:33:12,Parcel Simulator,6020
2025-06-21T19:33:12,NBA 2K25,5812
2025-06-21T19:33:12,Chess,5928
2025-06-21T19:33:12,Heroes of Might and Magic III: The Restoration of Erathia,5929
2025-06-21T19:33:12,R.E.P.O.,5819
2025-06-21T19:33:12,Mobile Legends: Bang Bang,5750
2025-06-21T19:33:12,Trackmania,5676
2025-06-21T19:33:12,Red Dead Redemption 2,5515
2025-06-21T19:33:12,Rocket League,5453
2025-06-21T19:33:12,Call of Duty: Black Ops 6,5387
2025-06-21T19:33:12,iRacing,5423
2025-06-21T19:33:12,Albion Online,5338
2025-06-21T19:33:12,Lies of P,5263
2025-06-21T19:33:12,Always On,5131
2025-06-21T19:33:12,Slime Rancher,4996
2025-06-21T19:33:12,FINAL FANTASY XIV ONLINE,4991
2025-06-21T19:33:12,"Animals, Aquariums, and Zoos",4950
2025-06-21T19:33:12,Pokémon Scarlet/Violet,4931
2025-06-21T19:33:12,StarCraft II,4896
2025-06-21T19:33:12,ARK: Survival Ascended,4886
2025-06-21T19:33:12,Etheria: Restart,4771
2025-06-21T19:33:12,Garry's Mod,4719
2025-06-21T19:33:12,Arena Breakout: Infinite,4456
2025-06-21T19:33:12,Black Desert,4337
2025-06-21T19:33:12,"Pools, Hot Tubs, and Beaches",4596
2025-06-21T19:33:12,Age of Empires II,4363
2025-06-21T19:33:12,Still Wakes the Deep,4387
2025-06-21T19:33:12,Stellar Blade,4161
2025-06-21T19:33:12,Crypto,4036
2025-06-21T19:33:12,RAIDOU Remastered: The Mystery of the Soulless Army,4948
2025-06-21T19:33:12,Lost Ark,3930
2025-06-21T19:33:12,Talk Shows & Podcasts,3837
2025-06-21T19:33:12,Broken Arrow,3835
2025-06-21T19:33:22,Counter-Strike,641025
2025-06-21T19:33:22,Just Chatting,611066
2025-06-21T19:33:22,VALORANT,314081
2025-06-21T19:33:22,IRL,115390
2025-06-21T19:33:22,Grand Theft Auto V,109720
